"Country Name","Country Code","Indicator Name","Indicator Code","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Chile","CHL","Multidimensional poverty, Educational enrollment (% of population deprived)","SI.POV.ENRL.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","","","",
"Chile","CHL","Multidimensional poverty, Electricity (% of population deprived)","SI.POV.ELEC.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","","","",
"Chile","CHL","Multidimensional poverty, Headcount ratio (% of population)","SI.POV.HCRT.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","","","",
"Chile","CHL","Multidimensional poverty, Monetary poverty (% of population deprived)","SI.POV.DDAY.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","","","",
"Chile","CHL","Multidimensional poverty, Sanitation (% of population deprived)","SI.POV.SANI.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","","","",
"Chile","CHL","Number of poor at $1.90 a day (2011 PPP) (millions)","SI.POV.NOP1","","","","","","","","","","","","","","1.4","","","1.1","","0.6","","0.7","","0.5","","0.5","","0.7","","","0.6","","","0.2","","","0.2","","0.1","","0.1","","0.1","","0.1","","","",
"Chile","CHL","Number of poor at $3.10 a day (2011 PPP) (millions)","SI.POV.NOP2","","","","","","","","","","","","","","2.749698","","","2.744946","","2.07621","","2.00057","","1.63152","","1.526328","","1.429014","","","1.270984","","","0.83842","","","0.69003","","0.50052","","0.36039","","","","","","","",
"Chile","CHL","Number of poor at $3.20 a day (2011 PPP) (millions)","SI.POV.LMIC.NO","","","","","","","","","","","","","","3.6","","","3","","2.2","","2.1","","1.8","","1.7","","1.9","","","1.8","","","0.9","","","0.7","","0.4","","0.2","","0.2","","0.1","","","",
"Chile","CHL","Number of poor at $5.50 a day (2011 PPP) (millions)","SI.POV.UMIC.NO","","","","","","","","","","","","","","6.6","","","6.1","","5.4","","5.2","","4.5","","4.3","","4.7","","","4.7","","","3.1","","","2.6","","2.1","","1.2","","0.9","","0.7","","","",
"Chile","CHL","Population living below 50 percent of median income or consumption (% of population)","SI.SPR.BL50.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Population, total","SP.POP.TOTL","10428803","10592310","10756876","10922777","11089165","11254877","11419350","11582020","11743909","11907955","12078137","12257238","12445833","12642917","12847712","13058758","13274617","13495255","13719818","13944934","14166346","14380864","14587367","14786227","14977736","15162801","15342350","15516112","15684413","15849649","16014972","16182713","16354507","16530201","16708255","16886184","17062531","17233584","17400359","17571511","17758969","17969356","18209072","18470435","18729166","18952035","",
"Chile","CHL","Poverty gap at $1.90 a day (2011 PPP) (%)","SI.POV.GAPS","","","","","","","","","","","","","","4","","","2.7","","1.5","","1.8","","1.2","","1.3","","1.8","","","1.7","","","0.5","","","0.5","","0.2","","0.2","","0.1","","0.2","","","",
"Chile","CHL","Poverty gap at $3.10 a day (2011 PPP) (%)","SI.POV.GAP2","","","","","","","","","","","","","","7.7","","","7.14","","4.61","","4.69","","3.42","","3.32","","3.17","","","2.65","","","1.64","","","1.55","","1.07","","0.82","","","","","","","",
"Chile","CHL","Poverty gap at $3.20 a day (2011 PPP) (% of population)","SI.POV.LMIC.GP","","","","","","","","","","","","","","10.5","","","7.6","","5","","5","","3.7","","3.6","","4.3","","","4","","","1.6","","","1.3","","0.8","","0.4","","0.3","","0.3","","","",
"Chile","CHL","Poverty gap at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC.GP","","","","","","","","","","","","","","23.3","","","18.9","","14.6","","13.8","","11.1","","10.3","","11.3","","","10.9","","","5.8","","","4.5","","3.3","","1.7","","1.3","","0.9","","","",
"Chile","CHL","Poverty gap at national poverty lines (%)","SI.POV.NAGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Poverty gap at national poverty lines (%), including noncomparable values","SI.POV.NAGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","11.4","","","7.9","","4.6","","4.9","","3.4","","3.5","","4.3","","","4","","","1.5","","","1.3","","0.6","","0.4","","0.3","","0.3","","","",
"Chile","CHL","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population), first comparable values","SI.POV.DDAY.FS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population), second comparable values","SI.POV.DDAY.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population), third comparable values","SI.POV.DDAY.TH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Poverty headcount ratio at $1.90 a day, age 0-14  (2011 PPP) (% of population age 0-14)","SI.POV.DDAY.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","","","",
"Chile","CHL","Poverty headcount ratio at $1.90 a day, age 15-64 (2011 PPP) (% of population age 15-64)","SI.POV.DDAY.1564","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","","","",
"Chile","CHL","Poverty headcount ratio at $1.90 a day, age 65+ (2011 PPP) (% of population age 65+)","SI.POV.DDAY.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Poverty headcount ratio at $1.90 a day, Female (2011 PPP) (% of female population)","SI.POV.DDAY.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","","","",
"Chile","CHL","Poverty headcount ratio at $1.90 a day, Male  (2011 PPP) (% of male population)","SI.POV.DDAY.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","","","",
"Chile","CHL","Poverty headcount ratio at $1.90 a day, rural (2011 PPP) (% of rural population)","SI.POV.DDAY.RU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","","","",
"Chile","CHL","Poverty headcount ratio at $1.90 a day, urban (2011 PPP) (% of urban population)","SI.POV.DDAY.UR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","","","",
"Chile","CHL","Poverty headcount ratio at $1.90 a day, with primary education (2011 PPP) (% of population age 16+ with primary education)","SI.POV.DDAY.16.PR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","","","",
"Chile","CHL","Poverty headcount ratio at $1.90 a day, with secondary education (2011 PPP) (% of population age 16+ with secondary education)","SI.POV.DDAY.16.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","","","",
"Chile","CHL","Poverty headcount ratio at $1.90 a day, without education (2011 PPP) (% of population age 16+ without education)","SI.POV.DDAY.16.PL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Poverty headcount ratio at $1.90 a day,  with Tertiary/post-secondary education (2011 PPP) (% of population age 16+ with Tertiary/post-secondary education)","SI.POV.DDAY.16.ST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","","","",
"Chile","CHL","Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population)","SI.POV.2DAY","","","","","","","","","","","","","","21.98","","","20.89","","15.3","","14.3","","11.33","","10.32","","9.42","","","8.08","","","5.15","","","4.1","","2.91","","2.05","","","","","","","",
"Chile","CHL","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","28.4","","","22.2","","16.3","","15.2","","12.2","","11.1","","12.1","","","11.2","","","5.4","","","4","","2.6","","1.3","","1","","0.7","","","",
"Chile","CHL","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population), first comparable values","SI.POV.LMIC.FS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population), second comparable values","SI.POV.LMIC.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population), third comparable values","SI.POV.LMIC.TH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","52.3","","","45.6","","39.2","","36.5","","30.8","","28.6","","30.4","","","29.8","","","19.2","","","15.2","","12","","6.6","","5.1","","3.6","","","",
"Chile","CHL","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population), first comparable values","SI.POV.UMIC.FS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
